l_orderkey	l_quantity	l_extendedprice	c_custkey	c_acctbal	c_nationkey
896	11.00	20876.68	1993-03-09	0	MACHINERY	24	34-268-537-8282	F	Customer#000001646
1058	5.00	5380.40	1993-04-26	0	HOUSEHOLD	16	26-138-760-6440	F	Customer#000052951
1058	25.00	25577.75	1993-04-26	0	HOUSEHOLD	16	26-138-760-6440	F	Customer#000052951
1060	8.00	12595.76	1993-02-21	0	AUTOMOBILE	18	28-358-726-8214	F	Customer#000139636
1060	11.00	13245.54	1993-02-21	0	AUTOMOBILE	18	28-358-726-8214	F	Customer#000139636
1286	37.00	68478.12	1993-05-14	0	HOUSEHOLD	13	23-701-569-8884	F	Customer#000108556
1286	14.00	15568.56	1993-05-14	0	HOUSEHOLD	13	23-701-569-8884	F	Customer#000108556
1412	11.00	13432.65	1993-03-13	0	HOUSEHOLD	19	29-119-617-5483	F	Customer#000052877
1600	25.00	36237.00	1993-03-03	0	HOUSEHOLD	15	25-615-754-3345	F	Customer#000092563
2149	22.00	29025.92	1993-03-13	0	HOUSEHOLD	14	24-840-656-9859	F	Customer#000100642
2241	48.00	80144.16	1993-05-11	0	FURNITURE	18	28-836-309-5330	F	Customer#000101276
2241	9.00	14702.31	1993-05-11	0	FURNITURE	18	28-836-309-5330	F	Customer#000101276
2245	14.00	21874.58	1993-04-28	0	FURNITURE	14	24-584-482-2914	F	Customer#000056458
2272	36.00	49731.12	1993-04-13	0	MACHINERY	22	32-339-554-8635	F	Customer#000138202
2435	22.00	42324.92	1993-02-21	0	AUTOMOBILE	14	24-997-421-9685	F	Customer#000071318
2435	8.00	13653.44	1993-02-21	0	AUTOMOBILE	14	24-997-421-9685	F	Customer#000071318
2597	24.00	42378.72	1993-02-04	0	HOUSEHOLD	12	22-545-405-7624	F	Customer#000103456
2855	50.00	57811.00	1993-04-04	0	HOUSEHOLD	18	28-986-356-4222	F	Customer#000047990
2914	22.00	36314.96	1993-03-03	0	HOUSEHOLD	18	28-332-570-7871	F	Customer#000107015
2914	25.00	31479.75	1993-03-03	0	HOUSEHOLD	18	28-332-570-7871	F	Customer#000107015
3143	22.00	40058.26	1993-02-17	0	HOUSEHOLD	16	26-137-876-1031	F	Customer#000106750
3143	40.00	53570.00	1993-02-17	0	HOUSEHOLD	16	26-137-876-1031	F	Customer#000106750
3461	44.00	82232.92	1993-01-31	0	AUTOMOBILE	15	25-306-841-4459	F	Customer#000098521
3461	16.00	28172.32	1993-01-31	0	AUTOMOBILE	15	25-306-841-4459	F	Customer#000098521
3494	40.00	50326.40	1993-04-04	0	MACHINERY	17	27-410-988-5255	F	Customer#000047188
3621	20.00	23704.80	1993-05-06	0	BUILDING	14	24-592-784-4939	F	Customer#000140626
3683	35.00	64499.40	1993-03-04	0	FURNITURE	10	20-270-694-6306	F	Customer#000087323
3778	21.00	34138.86	1993-05-26	0	FURNITURE	12	22-141-690-4575	F	Customer#000105398
3847	7.00	9648.03	1993-03-12	0	AUTOMOBILE	23	33-778-422-3708	F	Customer#000033682
4037	32.00	53334.40	1993-03-24	0	HOUSEHOLD	16	26-785-101-8296	F	Customer#000120982
4226	27.00	31105.62	1993-03-09	0	FURNITURE	21	31-911-675-4437	F	Customer#000091792
4418	32.00	54648.64	1993-03-25	0	FURNITURE	22	32-285-283-7095	F	Customer#000059857
4418	14.00	25688.74	1993-03-25	0	FURNITURE	22	32-285-283-7095	F	Customer#000059857
4487	1.00	1671.58	1993-02-23	0	FURNITURE	11	21-755-598-7500	F	Customer#000044540
4545	8.00	13525.44	1993-01-17	0	BUILDING	23	33-297-889-1924	F	Customer#000058523
4737	37.00	45515.18	1993-03-11	0	FURNITURE	14	24-879-100-9188	F	Customer#000078557
4935	24.00	42692.64	1993-05-25	0	AUTOMOBILE	17	27-705-997-2160	F	Customer#000039857
4935	14.00	19845.00	1993-05-25	0	AUTOMOBILE	17	27-705-997-2160	F	Customer#000039857
384	49.00	63961.66	1992-03-03	0	FURNITURE	20	30-623-188-9772	F	Customer#000113009
384	11.00	17418.50	1992-03-03	0	FURNITURE	20	30-623-188-9772	F	Customer#000113009
801	13.00	13209.43	1992-02-18	0	MACHINERY	19	29-181-434-6038	F	Customer#000117790
801	21.00	33656.70	1992-02-18	0	MACHINERY	19	29-181-434-6038	F	Customer#000117790
1282	10.00	10581.20	1992-02-29	0	BUILDING	17	27-747-213-7044	F	Customer#000115915
1537	17.00	23961.33	1992-02-15	0	AUTOMOBILE	21	31-198-506-7418	F	Customer#000107512
1537	44.00	61269.12	1992-02-15	0	AUTOMOBILE	21	31-198-506-7418	F	Customer#000107512
1925	50.00	90085.50	1992-03-05	0	HOUSEHOLD	15	25-916-562-6762	F	Customer#000016696
1955	16.00	18451.84	1992-04-20	0	MACHINERY	23	33-554-198-2017	F	Customer#000012065
2022	13.00	14704.95	1992-03-15	0	FURNITURE	10	20-397-427-1845	F	Customer#000061813
2689	45.00	73652.85	1992-04-09	0	BUILDING	17	27-901-312-6722	F	Customer#000101303
2755	11.00	15471.28	1992-02-07	0	AUTOMOBILE	13	23-145-799-8212	F	Customer#000117655
2786	24.00	38848.56	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
2786	43.00	61381.21	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
2983	11.00	10857.33	1992-01-07	0	BUILDING	16	26-153-556-2169	F	Customer#000061165
3011	5.00	8447.95	1992-01-14	0	HOUSEHOLD	21	31-125-747-1529	F	Customer#000089752
3140	21.00	30356.13	1992-04-09	0	MACHINERY	17	27-219-295-3390	F	Customer#000144880
3168	11.00	16548.84	1992-01-30	0	HOUSEHOLD	18	28-655-519-3722	F	Customer#000135731
3712	13.00	25998.83	1992-01-02	0	FURNITURE	23	33-797-516-1793	F	Customer#000063805
3842	13.00	16631.03	1992-04-09	0	FURNITURE	23	33-172-749-9079	F	Customer#000026839
3970	2.00	2510.52	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
3970	46.00	77269.42	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
4230	38.00	40626.56	1992-03-04	0	MACHINERY	14	24-522-557-1458	F	Customer#000139510
4292	40.00	57735.20	1992-01-09	0	MACHINERY	13	23-972-297-1618	F	Customer#000024346
4515	32.00	56569.92	1992-03-17	0	BUILDING	20	30-147-932-5107	F	Customer#000139664
4705	31.00	36460.34	1992-03-22	0	FURNITURE	24	34-563-809-8535	F	Customer#000097828
4705	40.00	60901.20	1992-03-22	0	FURNITURE	24	34-563-809-8535	F	Customer#000097828
4804	41.00	76954.54	1992-01-28	0	AUTOMOBILE	19	29-150-692-8957	F	Customer#000035638
4903	1.00	1778.75	1992-03-22	0	HOUSEHOLD	15	25-781-972-1834	F	Customer#000091963
4903	6.00	8738.34	1992-03-22	0	HOUSEHOLD	15	25-781-972-1834	F	Customer#000091963
4998	15.00	25689.45	1992-01-11	0	FURNITURE	16	26-170-146-1401	F	Customer#000031823
359	30.00	61379.40	1994-12-19	0	AUTOMOBILE	15	25-811-979-5390	F	Customer#000077600
359	18.00	19244.70	1994-12-19	0	AUTOMOBILE	15	25-811-979-5390	F	Customer#000077600
359	17.00	25405.82	1994-12-19	0	AUTOMOBILE	15	25-811-979-5390	F	Customer#000077600
359	23.00	40150.18	1994-12-19	0	AUTOMOBILE	15	25-811-979-5390	F	Customer#000077600
645	46.00	55026.12	1994-12-03	0	AUTOMOBILE	15	25-416-750-5138	F	Customer#000114224
645	49.00	68472.60	1994-12-03	0	AUTOMOBILE	15	25-416-750-5138	F	Customer#000114224
646	40.00	59819.20	1994-11-22	0	MACHINERY	23	33-419-921-4782	F	Customer#000050417
707	22.00	34862.08	1994-11-20	0	HOUSEHOLD	24	34-958-689-4737	F	Customer#000116150
742	16.00	31726.24	1994-12-23	0	MACHINERY	24	34-476-809-3810	F	Customer#000102838
742	49.00	100840.04	1994-12-23	0	MACHINERY	24	34-476-809-3810	F	Customer#000102838
960	32.00	59224.64	1994-09-21	0	AUTOMOBILE	22	32-489-909-5358	F	Customer#000034624
998	1.00	1379.40	1994-11-26	0	HOUSEHOLD	20	30-240-860-1258	F	Customer#000031696
1125	24.00	43434.48	1994-10-27	0	MACHINERY	22	32-360-434-6423	F	Customer#000024124
1474	18.00	18774.90	1995-01-09	0	AUTOMOBILE	10	20-922-415-2016	F	Customer#000068972
1891	18.00	21133.62	1994-12-15	0	MACHINERY	13	23-656-591-5926	F	Customer#000060905
2082	36.00	51352.20	1995-01-10	0	AUTOMOBILE	20	30-710-861-2343	F	Customer#000048568
2082	12.00	18486.36	1995-01-10	0	AUTOMOBILE	20	30-710-861-2343	F	Customer#000048568
2791	49.00	80981.81	1994-10-10	0	AUTOMOBILE	20	30-254-135-1403	F	Customer#000120686
2791	4.00	7067.20	1994-10-10	0	AUTOMOBILE	20	30-254-135-1403	F	Customer#000120686
2791	24.00	46797.36	1994-10-10	0	AUTOMOBILE	20	30-254-135-1403	F	Customer#000120686
2791	8.00	12204.16	1994-10-10	0	AUTOMOBILE	20	30-254-135-1403	F	Customer#000120686
2883	47.00	83598.43	1995-01-23	0	AUTOMOBILE	13	23-399-953-6359	F	Customer#000120787
3110	1.00	1443.45	1994-12-17	0	MACHINERY	17	27-242-907-2715	F	Customer#000087293
3110	16.00	15088.00	1994-12-17	0	MACHINERY	17	27-242-907-2715	F	Customer#000087293
3233	2.00	3679.68	1994-10-24	0	HOUSEHOLD	17	27-878-578-4203	F	Customer#000139657
3296	31.00	46079.33	1994-10-19	0	FURNITURE	17	27-154-574-5717	F	Customer#000146912
3296	29.00	36719.22	1994-10-19	0	FURNITURE	17	27-154-574-5717	F	Customer#000146912
3296	16.00	25191.84	1994-10-19	0	FURNITURE	17	27-154-574-5717	F	Customer#000146912
3296	6.00	10144.50	1994-10-19	0	FURNITURE	17	27-154-574-5717	F	Customer#000146912
3365	49.00	54440.47	1994-11-09	0	BUILDING	10	20-377-241-4054	F	Customer#000081880
3395	38.00	48652.92	1994-10-30	0	MACHINERY	18	28-480-411-6166	F	Customer#000149572
3430	32.00	50707.20	1994-12-12	0	BUILDING	21	31-100-198-8228	F	Customer#000112090
3522	6.00	9448.02	1994-09-26	0	MACHINERY	19	29-675-289-5903	F	Customer#000025436
4006	18.00	19602.54	1995-01-04	0	MACHINERY	23	33-401-239-7041	F	Customer#000034210
4485	43.00	74202.95	1994-11-13	0	FURNITURE	14	24-891-842-7091	F	Customer#000052312
4485	43.00	47948.01	1994-11-13	0	FURNITURE	14	24-891-842-7091	F	Customer#000052312
4550	19.00	28738.26	1994-12-29	0	FURNITURE	17	27-616-236-3024	F	Customer#000117637
4583	27.00	32457.51	1994-09-25	0	HOUSEHOLD	21	31-764-914-1761	F	Customer#000021559
4583	36.00	67816.80	1994-09-25	0	HOUSEHOLD	21	31-764-914-1761	F	Customer#000021559
4583	32.00	59323.52	1994-09-25	0	HOUSEHOLD	21	31-764-914-1761	F	Customer#000021559
5031	31.00	46978.33	1994-12-02	0	MACHINERY	24	34-609-728-4819	F	Customer#000138053
421	1.00	1103.07	1992-02-22	0	FURNITURE	20	30-758-170-3575	F	Customer#000039149
644	46.00	54102.44	1992-05-01	0	HOUSEHOLD	17	27-177-600-8041	F	Customer#000007370
644	7.00	12066.18	1992-05-01	0	HOUSEHOLD	17	27-177-600-8041	F	Customer#000007370
644	38.00	45190.74	1992-05-01	0	HOUSEHOLD	17	27-177-600-8041	F	Customer#000007370
801	11.00	17233.04	1992-02-18	0	MACHINERY	19	29-181-434-6038	F	Customer#000117790
832	45.00	87837.30	1992-04-19	0	BUILDING	24	34-861-986-7265	F	Customer#000028921
1057	29.00	38634.96	1992-02-20	0	FURNITURE	21	31-807-404-3128	F	Customer#000075811
1057	19.00	26836.74	1992-02-20	0	FURNITURE	21	31-807-404-3128	F	Customer#000075811
1088	30.00	57176.70	1992-05-21	0	AUTOMOBILE	19	29-774-369-3420	F	Customer#000146881
1282	19.00	30029.88	1992-02-29	0	BUILDING	17	27-747-213-7044	F	Customer#000115915
1537	50.00	72868.50	1992-02-15	0	AUTOMOBILE	21	31-198-506-7418	F	Customer#000107512
1764	3.00	4294.38	1992-03-25	0	AUTOMOBILE	13	23-456-539-9270	F	Customer#000028136
1764	27.00	31135.59	1992-03-25	0	AUTOMOBILE	13	23-456-539-9270	F	Customer#000028136
1925	35.00	45754.45	1992-03-05	0	HOUSEHOLD	15	25-916-562-6762	F	Customer#000016696
1925	40.00	41160.40	1992-03-05	0	HOUSEHOLD	15	25-916-562-6762	F	Customer#000016696
1925	17.00	28674.75	1992-03-05	0	HOUSEHOLD	15	25-916-562-6762	F	Customer#000016696
2691	2.00	3327.42	1992-04-30	0	FURNITURE	21	31-480-626-8940	F	Customer#000005860
2786	15.00	24023.40	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
2786	42.00	45953.88	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
2786	21.00	27073.62	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
2881	1.00	1090.18	1992-05-10	0	AUTOMOBILE	12	22-798-274-8212	F	Customer#000098539
2881	21.00	21210.21	1992-05-10	0	AUTOMOBILE	12	22-798-274-8212	F	Customer#000098539
3043	23.00	30644.74	1992-04-25	0	BUILDING	24	34-544-905-6090	F	Customer#000043334
3043	15.00	26998.35	1992-04-25	0	BUILDING	24	34-544-905-6090	F	Customer#000043334
3043	5.00	7217.25	1992-04-25	0	BUILDING	24	34-544-905-6090	F	Customer#000043334
3140	10.00	16626.70	1992-04-09	0	MACHINERY	17	27-219-295-3390	F	Customer#000144880
3168	1.00	1711.65	1992-01-30	0	HOUSEHOLD	18	28-655-519-3722	F	Customer#000135731
3205	19.00	28165.22	1992-04-11	0	AUTOMOBILE	10	20-629-941-1730	F	Customer#000146215
3205	36.00	70667.64	1992-04-11	0	AUTOMOBILE	10	20-629-941-1730	F	Customer#000146215
3271	18.00	20937.78	1992-01-01	0	AUTOMOBILE	20	30-294-988-1241	F	Customer#000033058
3524	5.00	5775.55	1992-05-03	0	MACHINERY	20	30-572-680-7891	F	Customer#000093352
3744	30.00	55522.50	1992-01-10	0	MACHINERY	11	21-748-871-4835	F	Customer#000064267
3970	46.00	45083.22	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
4069	3.00	5915.82	1992-05-13	0	MACHINERY	19	29-768-890-8585	F	Customer#000072508
4230	28.00	36633.24	1992-03-04	0	MACHINERY	14	24-522-557-1458	F	Customer#000139510
4292	47.00	44369.88	1992-01-09	0	MACHINERY	13	23-972-297-1618	F	Customer#000024346
4515	15.00	14115.00	1992-03-17	0	BUILDING	20	30-147-932-5107	F	Customer#000139664
4515	23.00	45721.70	1992-03-17	0	BUILDING	20	30-147-932-5107	F	Customer#000139664
4804	44.00	45584.00	1992-01-28	0	AUTOMOBILE	19	29-150-692-8957	F	Customer#000035638
4805	7.00	8989.61	1992-04-25	0	FURNITURE	18	28-444-336-5722	F	Customer#000014861
4805	44.00	84077.40	1992-04-25	0	FURNITURE	18	28-444-336-5722	F	Customer#000014861
4998	8.00	11923.92	1992-01-11	0	FURNITURE	16	26-170-146-1401	F	Customer#000031823
5095	42.00	86603.16	1992-04-22	0	HOUSEHOLD	13	23-187-677-8067	F	Customer#000095140
130	13.00	21458.19	1992-05-08	0	HOUSEHOLD	14	24-753-859-6273	F	Customer#000036964
134	26.00	34846.50	1992-05-01	0	MACHINERY	22	32-514-462-3884	F	Customer#000006199
384	38.00	57776.72	1992-03-03	0	FURNITURE	20	30-623-188-9772	F	Customer#000113009
384	11.00	11495.55	1992-03-03	0	FURNITURE	20	30-623-188-9772	F	Customer#000113009
384	14.00	20081.60	1992-03-03	0	FURNITURE	20	30-623-188-9772	F	Customer#000113009
615	36.00	55783.44	1992-05-09	0	FURNITURE	21	31-947-923-5998	F	Customer#000065407
801	12.00	19434.60	1992-02-18	0	MACHINERY	19	29-181-434-6038	F	Customer#000117790
801	10.00	18898.60	1992-02-18	0	MACHINERY	19	29-181-434-6038	F	Customer#000117790
832	24.00	32601.84	1992-04-19	0	BUILDING	24	34-861-986-7265	F	Customer#000028921
1027	43.00	85911.42	1992-06-03	0	FURNITURE	13	23-624-762-9699	F	Customer#000127951
1027	20.00	28528.20	1992-06-03	0	FURNITURE	13	23-624-762-9699	F	Customer#000127951
1057	7.00	9802.80	1992-02-20	0	FURNITURE	21	31-807-404-3128	F	Customer#000075811
1088	3.00	5957.88	1992-05-21	0	AUTOMOBILE	19	29-774-369-3420	F	Customer#000146881
1282	14.00	19816.86	1992-02-29	0	BUILDING	17	27-747-213-7044	F	Customer#000115915
1282	19.00	24211.89	1992-02-29	0	BUILDING	17	27-747-213-7044	F	Customer#000115915
1285	12.00	17634.48	1992-06-01	0	MACHINERY	13	23-575-535-6387	F	Customer#000010342
1344	15.00	15615.00	1992-04-16	0	BUILDING	24	34-611-964-5907	F	Customer#000016990
1764	20.00	26406.00	1992-03-25	0	AUTOMOBILE	13	23-456-539-9270	F	Customer#000028136
1894	40.00	54411.60	1992-03-30	0	HOUSEHOLD	12	22-946-716-1778	F	Customer#000074996
1955	11.00	16394.73	1992-04-20	0	MACHINERY	23	33-554-198-2017	F	Customer#000012065
2022	38.00	65388.88	1992-03-15	0	FURNITURE	10	20-397-427-1845	F	Customer#000061813
2022	48.00	88554.72	1992-03-15	0	FURNITURE	10	20-397-427-1845	F	Customer#000061813
2022	16.00	22677.28	1992-03-15	0	FURNITURE	10	20-397-427-1845	F	Customer#000061813
2023	9.00	11468.16	1992-05-06	0	HOUSEHOLD	23	33-353-232-6621	F	Customer#000117961
2023	22.00	29797.46	1992-05-06	0	HOUSEHOLD	23	33-353-232-6621	F	Customer#000117961
2023	50.00	100248.50	1992-05-06	0	HOUSEHOLD	23	33-353-232-6621	F	Customer#000117961
2054	32.00	64159.36	1992-06-08	0	MACHINERY	13	23-757-458-1496	F	Customer#000040088
2054	14.00	28867.72	1992-06-08	0	MACHINERY	13	23-757-458-1496	F	Customer#000040088
2054	40.00	75038.80	1992-06-08	0	MACHINERY	13	23-757-458-1496	F	Customer#000040088
2054	17.00	25150.48	1992-06-08	0	MACHINERY	13	23-757-458-1496	F	Customer#000040088
2691	11.00	16934.94	1992-04-30	0	FURNITURE	21	31-480-626-8940	F	Customer#000005860
2691	16.00	21028.00	1992-04-30	0	FURNITURE	21	31-480-626-8940	F	Customer#000005860
2881	16.00	22757.44	1992-05-10	0	AUTOMOBILE	12	22-798-274-8212	F	Customer#000098539
3140	28.00	47618.48	1992-04-09	0	MACHINERY	17	27-219-295-3390	F	Customer#000144880
3205	32.00	55065.28	1992-04-11	0	AUTOMOBILE	10	20-629-941-1730	F	Customer#000146215
3205	10.00	13063.50	1992-04-11	0	AUTOMOBILE	10	20-629-941-1730	F	Customer#000146215
3842	28.00	54736.92	1992-04-09	0	FURNITURE	23	33-172-749-9079	F	Customer#000026839
3842	28.00	30856.00	1992-04-09	0	FURNITURE	23	33-172-749-9079	F	Customer#000026839
3842	15.00	20405.55	1992-04-09	0	FURNITURE	23	33-172-749-9079	F	Customer#000026839
3970	18.00	19657.44	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
3970	34.00	51734.40	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
3970	23.00	22471.92	1992-03-27	0	AUTOMOBILE	17	27-832-641-1573	F	Customer#000075011
4069	32.00	47857.60	1992-05-13	0	MACHINERY	19	29-768-890-8585	F	Customer#000072508
4199	16.00	26106.56	1992-02-13	0	HOUSEHOLD	14	24-596-827-2539	F	Customer#000004003
4199	18.00	31479.12	1992-02-13	0	HOUSEHOLD	14	24-596-827-2539	F	Customer#000004003
4230	10.00	11500.50	1992-03-04	0	MACHINERY	14	24-522-557-1458	F	Customer#000139510
4230	18.00	19656.72	1992-03-04	0	MACHINERY	14	24-522-557-1458	F	Customer#000139510
4515	27.00	33890.40	1992-03-17	0	BUILDING	20	30-147-932-5107	F	Customer#000139664
4705	28.00	41844.04	1992-03-22	0	FURNITURE	24	34-563-809-8535	F	Customer#000097828
4705	23.00	41370.33	1992-03-22	0	FURNITURE	24	34-563-809-8535	F	Customer#000097828
4805	45.00	92518.20	1992-04-25	0	FURNITURE	18	28-444-336-5722	F	Customer#000014861
4805	18.00	35909.10	1992-04-25	0	FURNITURE	18	28-444-336-5722	F	Customer#000014861
4903	27.00	47918.25	1992-03-22	0	HOUSEHOLD	15	25-781-972-1834	F	Customer#000091963
4992	23.00	35385.50	1992-05-10	0	HOUSEHOLD	22	32-855-589-2146	F	Customer#000061181
4992	44.00	73198.40	1992-05-10	0	HOUSEHOLD	22	32-855-589-2146	F	Customer#000061181
5095	46.00	55487.04	1992-04-22	0	HOUSEHOLD	13	23-187-677-8067	F	Customer#000095140
5095	28.00	49861.00	1992-04-22	0	HOUSEHOLD	13	23-187-677-8067	F	Customer#000095140
359	11.00	14368.53	1994-12-19	0	AUTOMOBILE	15	25-811-979-5390	F	Customer#000077600
645	47.00	70096.74	1994-12-03	0	AUTOMOBILE	15	25-416-750-5138	F	Customer#000114224
645	43.00	69131.10	1994-12-03	0	AUTOMOBILE	15	25-416-750-5138	F	Customer#000114224
646	24.00	40169.76	1994-11-22	0	MACHINERY	23	33-419-921-4782	F	Customer#000050417
742	15.00	20855.85	1994-12-23	0	MACHINERY	24	34-476-809-3810	F	Customer#000102838
742	24.00	37309.20	1994-12-23	0	MACHINERY	24	34-476-809-3810	F	Customer#000102838
1056	37.00	73665.89	1995-02-11	0	FURNITURE	21	31-294-461-4540	F	Customer#000027494
1125	26.00	27560.78	1994-10-27	0	MACHINERY	22	32-360-434-6423	F	Customer#000024124
1445	24.00	32816.64	1995-01-10	0	MACHINERY	20	30-871-608-2421	F	Customer#000113581
1445	48.00	88505.76	1995-01-10	0	MACHINERY	20	30-871-608-2421	F	Customer#000113581
1445	39.00	43408.56	1995-01-10	0	MACHINERY	20	30-871-608-2421	F	Customer#000113581
2114	50.00	77223.50	1995-01-16	0	BUILDING	17	27-399-236-5788	F	Customer#000078536
2114	25.00	45544.00	1995-01-16	0	BUILDING	17	27-399-236-5788	F	Customer#000078536
2791	26.00	40654.38	1994-10-10	0	AUTOMOBILE	20	30-254-135-1403	F	Customer#000120686
2818	12.00	16792.44	1994-12-12	0	HOUSEHOLD	19	29-597-738-7125	F	Customer#000048157
2818	22.00	41024.72	1994-12-12	0	HOUSEHOLD	19	29-597-738-7125	F	Customer#000048157
2818	11.00	12960.53	1994-12-12	0	HOUSEHOLD	19	29-597-738-7125	F	Customer#000048157
2818	32.00	52822.72	1994-12-12	0	HOUSEHOLD	19	29-597-738-7125	F	Customer#000048157
2818	42.00	54489.96	1994-12-12	0	HOUSEHOLD	19	29-597-738-7125	F	Customer#000048157
2883	33.00	32705.97	1995-01-23	0	AUTOMOBILE	13	23-399-953-6359	F	Customer#000120787
2883	23.00	34051.04	1995-01-23	0	AUTOMOBILE	13	23-399-953-6359	F	Customer#000120787
3110	34.00	33969.06	1994-12-17	0	MACHINERY	17	27-242-907-2715	F	Customer#000087293
3110	39.00	66442.74	1994-12-17	0	MACHINERY	17	27-242-907-2715	F	Customer#000087293
3365	13.00	14717.43	1994-11-09	0	BUILDING	10	20-377-241-4054	F	Customer#000081880
3365	2.00	2358.52	1994-11-09	0	BUILDING	10	20-377-241-4054	F	Customer#000081880
3365	24.00	33873.12	1994-11-09	0	BUILDING	10	20-377-241-4054	F	Customer#000081880
3430	41.00	56472.58	1994-12-12	0	BUILDING	21	31-100-198-8228	F	Customer#000112090
3430	15.00	26830.65	1994-12-12	0	BUILDING	21	31-100-198-8228	F	Customer#000112090
3458	2.00	2904.78	1994-12-22	0	FURNITURE	14	24-849-329-8078	F	Customer#000094424
3844	2.00	3113.04	1994-12-29	0	MACHINERY	16	26-699-696-6479	F	Customer#000078295
4006	15.00	16487.55	1995-01-04	0	MACHINERY	23	33-401-239-7041	F	Customer#000034210
4006	25.00	36986.50	1995-01-04	0	MACHINERY	23	33-401-239-7041	F	Customer#000034210
5191	41.00	70836.11	1994-12-11	0	MACHINERY	16	26-658-744-9040	F	Customer#000076972
130	48.00	78755.04	1992-05-08	0	HOUSEHOLD	14	24-753-859-6273	F	Customer#000036964
130	18.00	31893.48	1992-05-08	0	HOUSEHOLD	14	24-753-859-6273	F	Customer#000036964
134	21.00	32374.44	1992-05-01	0	MACHINERY	22	32-514-462-3884	F	Customer#000006199
134	12.00	13286.04	1992-05-01	0	MACHINERY	22	32-514-462-3884	F	Customer#000006199
549	18.00	18379.80	1992-07-13	0	MACHINERY	14	24-865-590-4401	F	Customer#000109921
644	23.00	28618.67	1992-05-01	0	HOUSEHOLD	17	27-177-600-8041	F	Customer#000007370
967	4.00	5545.60	1992-06-21	0	MACHINERY	22	32-990-187-5752	F	Customer#000109789
967	41.00	74205.49	1992-06-21	0	MACHINERY	22	32-990-187-5752	F	Customer#000109789
1088	5.00	7146.70	1992-05-21	0	AUTOMOBILE	19	29-774-369-3420	F	Customer#000146881
1217	45.00	49821.30	1992-04-26	0	AUTOMOBILE	22	32-532-430-2910	F	Customer#000006329
1285	4.00	4944.56	1992-06-01	0	MACHINERY	13	23-575-535-6387	F	Customer#000010342
1344	29.00	57358.52	1992-04-16	0	BUILDING	24	34-611-964-5907	F	Customer#000016990
1346	13.00	23046.53	1992-06-18	0	AUTOMOBILE	12	22-236-237-2869	F	Customer#000074749
1955	32.00	34817.60	1992-04-20	0	MACHINERY	23	33-554-198-2017	F	Customer#000012065
1955	2.00	1982.14	1992-04-20	0	MACHINERY	23	33-554-198-2017	F	Customer#000012065
2022	38.00	56179.58	1992-03-15	0	FURNITURE	10	20-397-427-1845	F	Customer#000061813
2023	25.00	36438.25	1992-05-06	0	HOUSEHOLD	23	33-353-232-6621	F	Customer#000117961
2023	9.00	17125.29	1992-05-06	0	HOUSEHOLD	23	33-353-232-6621	F	Customer#000117961
2786	41.00	56305.71	1992-03-22	0	BUILDING	23	33-777-469-3800	F	Customer#000078760
3043	42.00	49989.66	1992-04-25	0	BUILDING	24	34-544-905-6090	F	Customer#000043334
3172	13.00	26272.74	1992-06-03	0	BUILDING	23	33-641-787-4643	F	Customer#000088214
3172	28.00	44507.40	1992-06-03	0	BUILDING	23	33-641-787-4643	F	Customer#000088214
3205	7.00	11176.34	1992-04-11	0	AUTOMOBILE	10	20-629-941-1730	F	Customer#000146215
