l_orderkey	l_linenumber	l_quantity	l_extendedprice	c_custkey	o_orderstatus
454791	1	40.00	51771.60	1	F
454791	2	13.00	25011.61	1	F
579908	1	33.00	53513.13	1	O
3868359	1	36.00	48649.68	1	F
3868359	2	9.00	14891.76	1	F
3868359	3	32.00	54680.32	1	F
3868359	4	6.00	8732.16	1	F
4273923	1	28.00	33632.76	1	O
4273923	2	42.00	62015.52	1	O
4808192	1	26.00	47080.54	1	O
4808192	2	11.00	17529.27	1	O
5133509	1	28.00	36741.88	1	O
5133509	2	35.00	63199.50	1	O
5133509	3	12.00	23399.76	1	O
5133509	4	33.00	53713.77	1	O
l_extendedprice	l_linenumber	l_orderkey	c_name	c_address	c_custkey	o_orderstatus	c_comment
21-562-498-6636	2	831970	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
21-562-498-6636	5	831970	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
10-267-172-7101	1	846112	80	F	tect among the dependencies. bold accounts engage closely even pinto beans. ca
13-558-731-7204	4	1050688	64	F	structions after the quietly ironic theodolites cajole be
13-558-731-7204	5	1050688	64	F	structions after the quietly ironic theodolites cajole be
16-658-112-3221	1	774304	50	F	ts. furiously ironic accounts cajole furiously slyly ironic dinos.
22-302-930-4756	1	795808	113	F	usly regular theodolites boost furiously doggedly pending instructio
28-639-943-7051	3	811200	118	F	uick packages alongside of the furiously final deposits haggle above the fluffily even foxes. blithely dogged dep
29-316-665-2897	3	943270	43	F	ial requests: carefully pending foxes detect quickly. carefully final courts cajole quickly. carefully
29-316-665-2897	4	943270	43	F	ial requests: carefully pending foxes detect quickly. carefully final courts cajole quickly. carefully
29-522-835-6914	2	978531	154	F	nic packages haggle blithely across the
29-522-835-6914	5	978531	154	F	nic packages haggle blithely across the
28-183-750-7809	2	1090626	124	F	le fluffily even dependencies. quietly s
31-436-268-6327	1	1155716	178	F	unts. blithely regular dependencies kindle pending deposits. quietly express deposits wake above the Tiresias-- ex
31-436-268-6327	5	1155716	178	F	unts. blithely regular dependencies kindle pending deposits. quietly express deposits wake above the Tiresias-- ex
14-128-190-5944	1	1226497	4	F	 requests. final, regular ideas sleep final accou
14-136-924-5232	5	1380581	199	F	fully busy pinto beans. packages cajole around the express, bold packages! quickly ironic tithes
10-773-203-7342	4	1469089	29	F	its after the carefully final platelets x-ray against 
16-357-681-2007	2	1131267	46	F	ctions. accounts sleep furiously even requests. regular, regular accounts cajole blithely around the final pa
16-357-681-2007	5	1131267	46	F	ctions. accounts sleep furiously even requests. regular, regular accounts cajole blithely around the final pa
25-147-850-4166	1	1267014	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
25-147-850-4166	2	1267014	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
25-147-850-4166	4	1267014	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
25-147-850-4166	5	1267014	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
20-781-609-3107	4	1478917	16	F	kly silent courts. thinly regular theodolites sleep fluffily after 
20-320-530-5920	1	1555584	166	F	the packages. blithely final packages are furiously unusual asymptotes. regular frets promise carefully u
20-320-530-5920	2	1555584	166	F	the packages. blithely final packages are furiously unusual asymptotes. regular frets promise carefully u
32-178-964-1847	1	1578118	172	F	losely regular, unusual instructions. 
21-562-498-6636	1	1649602	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
18-239-400-3677	1	1674405	91	F	onic accounts. fluffily silent pinto beans boost blithely according to the fluffily exp
20-908-631-4424	3	954660	49	F	nusual foxes! fluffily pending packages maintain to the regular 
19-407-425-2584	2	994850	142	F	. even, express theodolites upo
19-443-196-8008	4	1030214	173	F	s pinto beans use thinly slyly regular packages. instructions print along the s
19-443-196-8008	5	1030214	173	F	s pinto beans use thinly slyly regular packages. instructions print along the s
19-443-196-8008	7	1030214	173	F	s pinto beans use thinly slyly regular packages. instructions print along the s
15-288-395-5501	3	1287813	167	F	espite the ironic excuses. furiously final deposits wake slyly. slyly ex
15-288-395-5501	4	1287813	167	F	espite the ironic excuses. furiously final deposits wake slyly. slyly ex
16-357-681-2007	4	1468323	46	F	ctions. accounts sleep furiously even requests. regular, regular accounts cajole blithely around the final pa
26-190-260-5375	1	1546274	44	F	r requests around the unusual, bold a
26-190-260-5375	2	1546274	44	F	r requests around the unusual, bold a
28-362-499-3728	1	1587207	169	F	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
21-730-373-8193	3	3617602	190	O	uickly-- fluffily pending instructions boo
21-730-373-8193	5	3617602	190	O	uickly-- fluffily pending instructions boo
13-806-545-9701	1	3628518	22	O	s nod furiously above the furiously ironic ideas. 
13-806-545-9701	4	3628518	22	O	s nod furiously above the furiously ironic ideas. 
12-446-416-8471	1	3647366	92	O	. pinto beans hang slyly final deposits. ac
25-430-914-2194	1	3692615	32	O	cial ideas. final, furious requests across the e
25-430-914-2194	3	3692615	32	O	cial ideas. final, furious requests across the e
25-207-442-1556	6	3699238	157	O	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
27-588-919-5638	2	3743973	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
27-588-919-5638	5	3743973	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
27-588-919-5638	6	3743973	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
19-190-993-9281	4	3748035	130	O	ix slowly. express packages along the furiously ironic requests integrate daringly deposits. fur
19-190-993-9281	5	3748035	130	O	ix slowly. express packages along the furiously ironic requests integrate daringly deposits. fur
25-344-968-5422	1	3807267	34	O	nder against the even, pending accounts. even
15-745-585-8219	1	3933767	85	O	ronic ideas use above the slowly pendin
18-585-850-3926	3	1569955	152	F	ously ironic accounts. furiously even accounts accord
18-585-850-3926	5	1569955	152	F	ously ironic accounts. furiously even accounts accord
10-677-951-2353	4	1769315	86	F	quests. pending dugouts are carefully aroun
13-761-547-5974	6	1991461	13	F	ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely
17-710-812-5403	3	2137510	71	F	g courts across the regular, final pinto beans are blithely pending ac
13-652-915-8939	1	1819008	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-652-915-8939	2	1819008	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-652-915-8939	6	1819008	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-312-472-8245	4	1843907	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
31-101-672-2951	3	1908994	127	F	ic, unusual theodolites nod silently after the final, ironic instructions: pending r
19-653-305-8440	6	1939686	181	F	final requests cajole furiously acro
13-652-915-8939	1	1978854	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-652-915-8939	3	1978854	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-652-915-8939	5	1978854	40	F	rges impress after the slyly ironic courts. foxes are. blithely 
13-558-731-7204	4	2096611	64	F	structions after the quietly ironic theodolites cajole be
13-558-731-7204	5	2096611	64	F	structions after the quietly ironic theodolites cajole be
13-558-731-7204	6	2096611	64	F	structions after the quietly ironic theodolites cajole be
27-588-919-5638	3	2106343	97	F	haggle slyly. bold, special ideas are blithely above the thinly bold theo
18-774-241-1462	1	2342115	28	F	 along the regular deposits. furiously final pac
18-774-241-1462	2	2342115	28	F	 along the regular deposits. furiously final pac
18-774-241-1462	5	2342115	28	F	 along the regular deposits. furiously final pac
20-180-440-8525	4	1578944	55	O	ully unusual packages wake bravely bold packages. unusual requests boost deposits! blithely ironic packages ab
28-159-442-5305	4	1584903	82	O	s wake. bravely regular accounts are furiously. regula
14-128-190-5944	1	1590469	4	O	 requests. final, regular ideas sleep final accou
13-761-547-5974	3	1603585	13	O	ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely
14-565-638-9768	3	1624417	164	O	ironic, special pinto beans. ironic
28-135-177-2472	1	1698498	196	O	accounts wake. express instructions according to the s
28-135-177-2472	2	1698498	196	O	accounts wake. express instructions according to the s
28-135-177-2472	3	1698498	196	O	accounts wake. express instructions according to the s
28-135-177-2472	4	1698498	196	O	accounts wake. express instructions according to the s
28-183-750-7809	1	1706371	124	O	le fluffily even dependencies. quietly s
28-183-750-7809	2	1706371	124	O	le fluffily even dependencies. quietly s
27-626-559-8599	1	1775687	61	O	egular packages shall have to impress along the 
27-626-559-8599	3	1775687	61	O	egular packages shall have to impress along the 
11-845-129-3851	5	1932643	14	O	, ironic packages across the unus
27-588-919-5638	5	1943620	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
17-697-919-8406	1	2021216	119	O	express ideas. blithely ironic foxes thrash. special acco
17-697-919-8406	2	2021216	119	O	express ideas. blithely ironic foxes thrash. special acco
31-739-340-5476	1	1613220	184	F	hely according to the furiously unusual accounts. furiously bold platele
13-312-472-8245	1	1737250	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
18-385-235-7162	4	1876000	37	F	ilent packages are carefully among the deposits. furiousl
18-385-235-7162	5	1876000	37	F	ilent packages are carefully among the deposits. furiousl
28-190-982-9759	1	1959075	7	F	ainst the ironic, express theodolites. express, even pinto beans among the exp
28-190-982-9759	3	1959075	7	F	ainst the ironic, express theodolites. express, even pinto beans among the exp
22-885-845-6889	1	1975937	98	F	ages. furiously pending accounts are quickly carefully final foxes: busily pe
29-261-996-3120	1	2029248	125	F	x-ray finally after the packages? regular requests c
30-749-445-4907	1	2082146	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
14-199-862-7209	1	3084997	74	F	onic accounts. blithely slow packages would haggle carefully. qui
14-199-862-7209	6	3217060	74	F	onic accounts. blithely slow packages would haggle carefully. qui
32-363-455-4837	3	3247714	26	F	c requests use furiously ironic requests. slyly ironic dependencies us
26-516-273-2566	2	3394118	88	F	s are quickly above the quickly ironic instructions; even requests about the carefully final deposi
33-182-978-6287	1	3466208	193	F	y even theodolites. final foxes print along the final pinto beans. theodoli
33-182-978-6287	5	3466208	193	F	y even theodolites. final foxes print along the final pinto beans. theodoli
23-244-493-2508	1	2396803	58	F	ideas. ironic ideas affix furiously express, final instructions. regular excuses use quickly e
29-522-835-6914	2	2493831	154	F	nic packages haggle blithely across the
29-522-835-6914	4	2493831	154	F	nic packages haggle blithely across the
10-677-951-2353	2	2501219	86	F	quests. pending dugouts are carefully aroun
14-136-924-5232	5	2614567	199	F	fully busy pinto beans. packages cajole around the express, bold packages! quickly ironic tithes
10-773-203-7342	1	2705092	29	F	its after the carefully final platelets x-ray against 
10-773-203-7342	5	2705092	29	F	its after the carefully final platelets x-ray against 
10-773-203-7342	7	2705092	29	F	its after the carefully final platelets x-ray against 
15-745-585-8219	3	2788581	85	F	ronic ideas use above the slowly pendin
20-383-680-1329	4	2804164	158	F	ecoys. fluffily quick requests use flu
29-433-197-6339	5	2811015	151	F	regular dugouts: blithely even dolphins cajole furiously carefull
28-183-750-7809	1	2325856	124	F	le fluffily even dependencies. quietly s
28-183-750-7809	5	2325856	124	F	le fluffily even dependencies. quietly s
28-183-750-7809	6	2325856	124	F	le fluffily even dependencies. quietly s
12-446-416-8471	2	2351813	92	F	. pinto beans hang slyly final deposits. ac
32-178-964-1847	2	2380834	172	F	losely regular, unusual instructions. 
28-183-750-7809	2	2395779	124	F	le fluffily even dependencies. quietly s
12-446-416-8471	2	2561285	92	F	. pinto beans hang slyly final deposits. ac
12-446-416-8471	3	2561285	92	F	. pinto beans hang slyly final deposits. ac
27-588-919-5638	5	2719043	97	F	haggle slyly. bold, special ideas are blithely above the thinly bold theo
21-200-159-5932	1	2766560	134	F	yly fluffy foxes boost final ideas. b
21-200-159-5932	3	2766560	134	F	yly fluffy foxes boost final ideas. b
